4235.000000 0.000000 0.000000 0.000000 0
4243.000000 0.000000 0.000000 0.000000 1
4278.000000 0.000000 0.000000 0.000000 2
4302.000000 0.000000 0.000000 0.000000 3
5011.000000 0.000000 0.000000 0.000000 4
6003.000000 0.000000 0.000000 0.000000 5
7003.000000 0.000000 0.000000 0.000000 6
8003.000000 0.000000 0.000000 0.000000 7
9011.000000 0.000000 0.000000 0.000000 8
10011.000000 0.000000 0.000000 0.000000 9
11003.000000 0.000000 0.000000 0.000000 10
12003.000000 0.000000 0.000000 0.000000 11
13003.000000 0.000000 0.000000 0.000000 12
14003.000000 0.000000 0.000000 0.000000 13
15003.000000 0.000000 0.000000 0.000000 14
16003.000000 0.000000 0.000000 0.000000 15
17003.000000 0.000000 0.000000 0.000000 16
18003.000000 0.000000 0.000000 0.000000 17
19003.000000 0.000000 0.000000 0.000000 18
20003.000000 0.000000 0.000000 0.000000 19
21003.000000 0.000000 0.000000 0.000000 20
22004.000000 0.000000 0.000000 0.000000 21
23003.000000 0.000000 0.000000 0.000000 22
24011.000000 0.000000 0.000000 0.000000 23
25011.000000 0.000000 0.000000 0.000000 24
26003.000000 0.000000 0.000000 0.000000 25
27003.000000 0.000000 0.000000 0.000000 26
28003.000000 0.000000 0.000000 0.000000 27
29003.000000 0.000000 0.000000 0.000000 28
30003.000000 0.000000 0.000000 0.000000 29
31003.000000 0.000000 0.000000 0.000000 30
32003.000000 0.000000 0.000000 0.000000 31
33003.000000 0.000000 0.000000 0.000000 32
34011.000000 0.000000 0.000000 0.000000 33
35011.000000 0.000000 0.000000 0.000000 34
36027.000000 0.000000 0.000000 0.000000 35
37003.000000 0.000000 0.000000 0.000000 36
38003.000000 0.000000 0.000000 0.000000 37
39003.000000 0.000000 0.000000 0.000000 38
40003.000000 0.000000 0.000000 0.000000 39
41003.000000 0.000000 0.000000 0.000000 40
42003.000000 0.000000 0.000000 0.000000 41
43003.000000 0.000000 0.000000 0.000000 42
44003.000000 0.000000 0.000000 0.000000 43
45011.000000 0.000000 0.000000 0.000000 44
46011.000000 0.000000 0.000000 0.000000 45
